id,created_at,source,clean_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,hashtags,user_mentions,place,place_coord_boundaries
253,Thu Jun 17 08:33:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hrs Teaser likes Records From Sgs Bday Teaser NkpSgs 2nd Teaser Jg KtmJlkAgvSaahoRRR- Ram CharanRRR- Ntr Okka Teaser record ledhu Villa bathukki Ads veskuni Kalyan Ram Record kotinatu Views record veskuntaru villu kuda youtube gurinchi matladtam,0,0,tl,0,0,vinayreddy_pspk,70129,779,2615,,RusthumHere,,India
254,Thu Jun 17 08:33:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Macam-macam bentuk selaput dara Elastisitas bentuk ketebalan amp ukurannya berbeda-beda.Selaput dara bisa robek TANPA sexual intercourse dari naik sepeda naik kuda gymnastics dll Darah yg keluar pas penetrasi juga ga selalu karena hymen bs karena vaginal wall,0.5,0.833333333,in,0,0,sverotonin,1665,42,77,,senjatanuklir,,kinda nsfw
255,Thu Jun 17 08:33:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",people Englands largest carbon store peat beneath countrys huge grouse moor estates Im delighted allegedly become factor investment decisions grouse moors If one please restore peat amp rewild,0.333333333,0.566666667,en,0,0,ruffleha,2223,180,1322,,guyshrubsole,,Dorset uk
256,Thu Jun 17 08:33:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Natural rewilding possible.Birds possibly grey squirrels planted half trees two new woodlands Lots oak.We capture carbon reduce flooding free without digging plastic tree guards imported saplings,0.083939394,0.384242424,en,0,0,Felix_keeps_on,97209,1758,1281,,ExeterDormouse,,"Cromer, England"
257,Thu Jun 17 08:33:56 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Changing world carbon atoms time World 's largest Graphene concrete pour re-bar required impact climate change potentially huge,0.275,0.6,en,0,0,CivicLilly1,137064,1900,4739,,Paul_Denney,,Scotland
258,Thu Jun 17 08:34:02 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",The leaked RED lose-lose-lose-lose-lose scenario When forests considered renewable loose forests many species depend weaken carbon sink emitting additional CO2 also contribute air pollution amp lost recreation spots,0.141025641,0.256410256,en,0,0,edvardvallek,95263,759,1831,,LBurnelius,,Wherever
259,Thu Jun 17 08:34:03 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",No si los Rusos tienen claros sus intereses jajaja Nota totalmente dedicada presionar por el Nordstream II qu fuerte el nivel de hipocresa de la Unin Europea Primer Mundo le llaman pa acentuar su supremacismo velado,0,0,es,0,0,YayoHernandezO,28759,303,651,,petrucci333,,"Groningen, Nederland"
260,Thu Jun 17 08:34:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Telugu states Following .. MB Mega family Individual ga lekkesthe MB NTR PB gt gt PK yelluga dinchalani chusthunna Mega tharam avvatle Adi Stamina,0,0.25,et,0,0,iamRehaan4u,4902,115,253,,Killer_Kanchi,,
261,Thu Jun 17 08:34:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Credit/Debit yrs kastam .. Top lo kuda comparision Okko category lo okka hero ki support chesi defend cheskuntaru .. Thokkalo discns,0.5,0.5,in,0,0,Gopikrish2245,64742,3346,1081,,barbie_gal5,,"Guntur, India"
262,Thu Jun 17 08:34:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Koduku blockbuster talk dhruva tho kuda Bo wise Above Average Status PettaduBabai emo comeback film VS Blockbuster talk tho Average Status PettaduInka Bwass Big Budget Syeraa Unanimous Talk tho Flop status pettaduMirentra Craze Stardom Gurinchi matladedi,0.08,0.38,en,0,0,KhajavaliA,12398,279,236,,im_ravirebel,,
263,Thu Jun 17 08:34:16 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Catch Carbon R amp I Programme total EUR million granted ten research innovation projects This funding part Finnish Government programmes climate action package land use sector,0.033333333,0.283333333,en,0,0,ForestValue2017,463,274,134,,"mikamkallio, mmm_fi",,"Helsinki, Suomi"
264,Thu Jun 17 08:34:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Last Year Bday Trend Madhyalo Valla Co-fan chanipoyaru ane baadhalo unte Babu wishes tho Andhari Face lo smile patkochadu .. Trend lekapoina e wishes chaalu Ani andharu happy feel ayyaruAayana Character Gurinchi Matlade Hakku okka PK fan ki kuda ledhu,0.366666667,0.388888889,et,0,0,Satya__Dhfm,7273,658,1661,,TWTM__,,Godavari bidda 💯
265,Thu Jun 17 08:34:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Macam-macam bentuk selaput dara Elastisitas bentuk ketebalan amp ukurannya berbeda-beda.Selaput dara bisa robek TANPA sexual intercourse dari naik sepeda naik kuda gymnastics dll Darah yg keluar pas penetrasi juga ga selalu karena hymen bs karena vaginal wall,0.5,0.833333333,in,0,0,adelaidelivia,7286,859,403,,senjatanuklir,,
266,Thu Jun 17 08:34:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Baahubali ani filters eskunnapude meka la manda sagam sachindi inka Saaho gurinchi enduku cricket Team head jeevitam lo touch cheydam kuda doubte ellu kuda matladetolle chal,0,0,et,0,0,prabhas_dhf____,10223,68,39,,DhonifiedRebel,,
267,Thu Jun 17 08:34:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",My dad sent Ghc1200 momo pay school fees Ghc1000 I wanted buy Ghc airtime.To kill boredom pls sell kidney missed 'full stop,0.35,0.55,en,0,0,abena_jessy,14981,4043,3033,,Kilikhid,,K̈üm̈äs̈ï G̈ḧän̈ä
268,Thu Jun 17 08:34:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",So Scott Morrison n't want price carbon use money provides improve lives Australians thinks 's ok foreign governments place carbon tax products use improve lives citizens,0.1875,0.3125,en,0,0,LennaLeprena,1500637,20801,13290,,owgreally,,"St Helens, Larapuna, Tasmania"
269,Thu Jun 17 08:34:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",No better way reaffirm commitment avoiding unnecessary carbon emissions little amusement prepared dear leaders,-0.279166667,0.633333333,en,0,0,LucyLocketDevon,113,5,93,,wakeupfromcovid,,"Exeter, England"
270,Thu Jun 17 08:34:36 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",people Englands largest carbon store peat beneath countrys huge grouse moor estates Im delighted allegedly become factor investment decisions grouse moors If one please restore peat amp rewild,0.333333333,0.566666667,en,0,0,peachy_jess,10859,466,634,,guyshrubsole,,
271,Thu Jun 17 08:34:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Another DOV tweet continuous support Hedera gives confidence long term potential Tokenizing carbon credits big market 's going get bigger,-0.0125,0.5,en,0,0,irfonw,6754,1969,1841,,"oddgems, hedera",,
272,Thu Jun 17 08:34:38 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Piece role battery storage play future Batteries Respond blink eyeGive stability gridProvide efficient zero-carbon supportWill deliver longer storage future,0,0.125,en,0,0,WindEnergyIRL,7466,8605,1356,renewableenergy,"StatkraftIE, BerniceVDoyle",,"Naas, Co. Kildare, Ireland"
273,Thu Jun 17 08:34:40 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Adhi Vadu Ah roje delete chesadra Pilla Pogo .. Ila Stage meedha Ummina kuda Nka Pakkanodi Records Cheppukuni Bathike meere Matladali,0,0,et,0,0,HITMAN_DHFM,47966,3084,2189,,TWTM__,,
274,Thu Jun 17 08:34:41 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",A thirsty drain swallows river rain Flowers bow heads deference deluge A tiny rumble thunder distance A trumblance Clouds jostle airtime A man unused origami folds newspaper soggy hat I smell green returning land,-0.1,0.4,en,0,0,CarolynWright19,13872,268,93,,"kidcobbler, IMcMillan",,"Benllech, Anglesey"
275,Thu Jun 17 08:34:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vs Carbonon Monday /5All PM PDT/8PM BST,0,0,und,0,0,asaad_forever,3933,371,849,,"kofgccoman, MachoorTV",,سلطنه عمان
276,Thu Jun 17 08:34:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I n't want meat Australia Besides ghastly animal welfare standards low quality meat compared EU UK meat 's inescapable fact reducing carbon footprint But farmers protesting,0,0.3,en,0,0,shelleysimone2,35353,931,1324,,artemis0801,,UK
277,Thu Jun 17 08:34:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Pls also drill vehicle kilometres ie traffic got lost OSR OBC also related magical carbon emissions `` reduction '' Switch NATS model involved OSR NATS OBC NATS,0.25,0.7,en,0,0,StopWensumLink,8088,1472,1444,,Andrew9Boswell,,"East, England"
278,Thu Jun 17 08:34:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Koduku veltey wooden face annaru Babu veltey Aslu dhekanu kuda dhekaledu veltey Indian Mega Star annaruDifference chala untadhi,0,0,et,0,0,Nagendra_MNK_,526,9,53,Prabhas,Munna__Tweetz,,
279,Thu Jun 17 08:34:53 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",So Scott Morrison n't want price carbon use money provides improve lives Australians thinks 's ok foreign governments place carbon tax products use improve lives citizens,0.1875,0.3125,en,0,0,smithmeyerjen,177382,2405,2506,,owgreally,,Melbourne & Regional Victoria
280,Thu Jun 17 08:34:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mb Box -Office Wise Ok But Fan Base Lo Ite Tier-2 Kindha Consider Cheyachhu Box -Office Fanbase AnydayNani gt gt gt gt gt mahesh babuAh Box Office Records Kuda Mana ba raju kitty thatha Mafia Gurinchi Telisindhe GaNen RC MB Mutual nani cult hater nenu,0.133333333,0.8,en,0,0,kumarsayzz,44829,445,570,,AnilKumrRCVK,,"Hyderabad, India"
281,Thu Jun 17 08:35:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bag poeyindhi ani Tweet pedithe kaanisam react avvatledhu Brothers meraina react avvandi friends .. Panthulu dhaanalaku kuda money ledhu plz avaraina help cheyandi .. Avaraina rajahmundry vallu vunte godavari dagara vunnam Randi please chudu Bro,0,0,et,0,0,pop84915044,20830,308,727,,"dhamodarpilla, NTRFansRJY",,
282,Thu Jun 17 08:35:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Adhi Vadu Ah roje delete chesadra Pilla Pogo .. Ila Stage meedha Ummina kuda Nka Pakkanodi Records Cheppukuni Bathike meere Matladali,0,0,et,0,0,LaluDhfm,41294,2424,1499,,TWTM__,,Hell and Heaven
283,Thu Jun 17 08:35:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",There special type light natural forest filtered great profusion greens every hue.These places like leafy factories fusing sunlight carbon dioxide water foundation blocks complex highly interconnected web life,0.252857143,0.560238095,en,0,0,marciaj64,403741,3157,284,,IrishRainforest,,Taunton Somerset 
284,Thu Jun 17 08:35:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Better fairer greener Tell PMHave geniuses surround worked extra carbon footprint deal Australia entail,0.25,0.3,en,0,0,OldGeorgian58,9515,71,33,,"DavidofNotting1, BorisJohnson, G7",,
285,Thu Jun 17 08:35:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Adhi Vadu Ah roje delete chesadra Pilla Pogo .. Ila Stage meedha Ummina kuda Nka Pakkanodi Records Cheppukuni Bathike meere Matladali,0,0,et,0,0,massmaranam8,14629,618,752,,TWTM__,,"Vijayawada, India"
286,Thu Jun 17 08:35:15 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,0,0,en,0,0,englander55,5165,58,74,,GBNEWS,,
287,Thu Jun 17 08:35:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Last Year Bday Trend Madhyalo Valla Co-fan chanipoyaru ane baadhalo unte Babu wishes tho Andhari Face lo smile patkochadu .. Trend lekapoina e wishes chaalu Ani andharu happy feel ayyaruAayana Character Gurinchi Matlade Hakku okka PK fan ki kuda ledhu,0.366666667,0.388888889,et,0,0,PreethamKrishn5,6498,16,47,,TWTM__,,
288,Thu Jun 17 08:35:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Miru long run Lo AA/RC records pattukostaro day Lo PK records pattukostaro tiskurandi ra banisa batch ... Aa record tisina daridapullo kuda vundaru ..,-0.05,0.4,fi,0,0,_sunder____,4979,623,615,,Rebelismm,, India
289,Thu Jun 17 08:35:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hrs Teaser likes Records From Sgs Bday Teaser NkpSgs 2nd Teaser Jg KtmJlkAgvSaahoRRR- Ram CharanRRR- Ntr Okka Teaser record ledhu Villa bathukki Ads veskuni Kalyan Ram Record kotinatu Views record veskuntaru villu kuda youtube gurinchi matladtam,0,0,tl,0,0,Challavamseee,11454,23,54,,RusthumHere,,
290,Thu Jun 17 08:35:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NO broadcaster asking questions.The ends blindly said justify means.But WHO pays per-household WHY Treasury seeking hide numbers HOW comfortably heat homes Climate change real And concerns,0.033333333,0.588888889,en,0,0,marilynparkin14,9364,127,526,,LiamDeacon,,
291,Thu Jun 17 08:35:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Did know carbon methane emissions landfills one reasons rise global warming acceleration desertification,0,0,en,0,0,rajdeepdas1986,147,101,150,,recyclobin,,"Bengaluru, India"
292,Thu Jun 17 08:35:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Height Okkakkadu bujam dhaggaraki kuda raaru dusco chesi waste Acting Okadikemo pushkaraniki oka sari dawada kadhulthundhi Anna thammullu appudeppudo bhoomi puttakamundu -2 cinemallo oo maadhiri ga chesaru anthaku minchi peekindhi ledhu,-0.1,0,et,0,0,Prabhas_Salaar,78004,614,622,,DarlingSasank,,
293,Thu Jun 17 08:35:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Height Okkakkadu bujam dhaggaraki kuda raaru dusco chesi waste Acting Okadikemo pushkaraniki oka sari dawada kadhulthundhi Anna thammullu appudeppudo bhoomi puttakamundu -2 cinemallo oo maadhiri ga chesaru anthaku minchi peekindhi ledhu,-0.1,0,et,0,0,Ajay__Varma,32672,765,606,,DarlingSasank,,"Hyderabad, India"
294,Thu Jun 17 08:35:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Height Okkakkadu bujam dhaggaraki kuda raaru dusco chesi waste Acting Okadikemo pushkaraniki oka sari dawada kadhulthundhi Anna thammullu appudeppudo bhoomi puttakamundu -2 cinemallo oo maadhiri ga chesaru anthaku minchi peekindhi ledhu,-0.1,0,et,0,0,CallMe_vijay,70348,2045,820,,DarlingSasank,,"Guntur, India"
295,Thu Jun 17 08:35:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",welkin moon giveaway bc finally money -u got ta fine logging account giving venmo-mobile/pc -like rt follow would appreciated fb accs similar interests -reply ur fave character xtra entry-ends june th,0.154166667,0.5,en,0,0,KYUANKYON,74,80,123,,siilveon,,piss kink avenue
296,Thu Jun 17 08:35:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Para rin mas madaling ma-track much space airtime taxpayer-funded news outlets devote Bong Go.Facebook starts labeling state-controlled media PH,0.2,0.2,en,0,0,EggTarTisYummy,121396,3899,1352,,miriamgracego,,
297,Thu Jun 17 08:35:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Unscramble words stand chance win instant airtime ..,0.4,0.533333333,en,0,0,fothamxpress,177,59,69,,"fothamxpress, fothamxpress",,"Ibadan, Nigeria"
298,Thu Jun 17 08:35:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Emaina spaces jaruguthunte naku kuda share cheyyandi bros ..... Nenu vaduthanu ....,0,0,et,0,0,Princeraju4005,65743,281,381,"SarkaruVaariPaata, RadheShyam",KrishnababuDhfm,,andhra pradesh india
299,Thu Jun 17 08:35:54 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Generally ways help decarbonise economy reduce emissions sequester carbon agricultural soils forests produce biomass substitute fossil carbon Pierre-Marie Aubert,0.05,0.5,en,0,0,BioEcoActual,23977,8821,2851,agriculture,OrganicsEurope,,
